PRIMARY_KEY,REP_DATE,REP_TIME,SEX,AGE_AT_OFFENSE,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20161420311,05/21/2016 12:00:00 AM,527,M,36,BLACK,7200 BLOCK FM 969 RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3143303,10076457,CHARLIE,1
20161420332,05/21/2016 12:00:00 AM,444,M,19,WHITE,4500 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121467,10058151,HENR,3
20161411475,05/20/2016 12:00:00 AM,2033,M,44,WHITE,5700 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126704,10132772,BAKER,10
20161420964,05/21/2016 12:00:00 AM,1416,F,37,HISPANIC OR LATINO,500 E CESAR CHAVEZ ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115352,10068645,GEORGE,9
20161410257,05/20/2016 12:00:00 AM,327,M,28,BLACK,MIDDLE FISKVILLE RD / TIRADO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124239,10091312,IDA,4
20161430244,05/22/2016 12:00:00 AM,536,M,25,BLACK,517 W MARTIN LUTHER KING JR BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113936,10075795,BAKER,9
20161430219,05/22/2016 12:00:00 AM,208,F,44,HISPANIC OR LATINO,2200 E BEN WHITE BLVD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115563,10051892,HENR,3
2016731837,03/13/2016 12:00:00 AM,2129,M,33,WHITE,11600 RESEARCH BLVD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112189,10123440,ADAM PD,10
20161430733,05/22/2016 12:00:00 AM,1135,M,30,WHITE,400 BLOCK E 6TH ST,NO = 2,,,,,3115491,10070521,GEORGE,9
20161430733,05/22/2016 12:00:00 AM,1135,F,26,WHITE,400 BLOCK E 6TH ST,NO = 2,,,,,3115491,10070521,GEORGE,9
20161431786,05/22/2016 12:00:00 AM,2342,M,48,HISPANIC OR LATINO,W 5TH ST / COLORADO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113791,10070527,GEORGE,9
20161440052,05/23/2016 12:00:00 AM,48,F,58,WHITE,200 BLOCK E 8TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115096,10071386,GEORGE,9
20161412096,05/20/2016 12:00:00 AM,2349,M,48,BLACK,3100 BLOCK E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127048,10074220,CHARLIE,1
20161420245,05/21/2016 12:00:00 AM,217,M,30,WHITE,415 E ANNIE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113103,10062328,DAVID,9
20161420094,05/21/2016 12:00:00 AM,55,M,23,WHITE,100 BLOCK E 8TH ST,NO = 2,,,,,3114733,10071387,GEORGE,9
20161411560,05/20/2016 12:00:00 AM,1939,M,21,HISPANIC OR LATINO,6400 BLOCK MIDDLEHAM PL,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3100722,10046101,FRANK,2
20161440002,05/23/2016 12:00:00 AM,2,M,38,WHITE,6400 BLOCK S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105647,10041337,FRANK,2
20161440140,05/23/2016 12:00:00 AM,426,F,39,HISPANIC OR LATINO,8900 BLOCK N IH 35 SVRD SB,NO = 2,,,,,3129387,10102200,EDWARD,4
20161440129,05/23/2016 12:00:00 AM,316,M,25,HISPANIC OR LATINO,6700 BLOCK ED BLUESTEIN BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139066,10088412,CHARLIE,1
20161431745,05/22/2016 12:00:00 AM,2315,M,21,HISPANIC OR LATINO,8400 BLOCK RESEARCH BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121783,10104537,ADAM PD,7
20161440051,05/23/2016 12:00:00 AM,132,F,45,WHITE,2701 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114658,10056597,HENR,3
20161431502,05/22/2016 12:00:00 AM,2056,F,35,HISPANIC OR LATINO,BASTROP SB TO MONTOPOLIS RAMP / MONTOPOLIS DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130536,10061710,CHARLIE,3
20161400167,05/19/2016 12:00:00 AM,325,M,23,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111738,10071612,BAKER,9
20161430271,05/22/2016 12:00:00 AM,403,M,36,HISPANIC OR LATINO,30 N IH 35 SB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116313,10065791,GEORGE,9
20161420182,05/21/2016 12:00:00 AM,140,M,22,HISPANIC OR LATINO,5100 N IH 35 SVRD NB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124355,10086164,IDA,4
20161400214,05/19/2016 12:00:00 AM,312,F,24,WHITE,LAVACA ST / W 15TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114508,10074227,BAKER,1
20161431753,05/23/2016 12:00:00 AM,34,M,30,HISPANIC OR LATINO,1100 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116621,10063197,HENR,9
20161400135,05/19/2016 12:00:00 AM,341,M,23,WHITE,900 W 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110995,10071325,BAKER,9
20161410126,05/20/2016 12:00:00 AM,116,M,24,WHITE,1500 COLORADO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114841,10074166,BAKER,1
20161440077,05/23/2016 12:00:00 AM,334,F,22,WHITE,200 E 8TH ST,YES = 1,OTHER,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115096,10071386,GEORGE,9
20161401927,05/19/2016 12:00:00 AM,2250,M,54,WHITE,600 THERESA AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106577,10074094,BAKER,9
20161410166,05/20/2016 12:00:00 AM,151,M,38,HISPANIC OR LATINO,1400 NEWFIELD LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107503,10076531,BAKER,9
20161420123,05/21/2016 12:00:00 AM,326,F,30,WHITE,11800 N MOPAC EXPY SVRD SB,NO = 2,,,,,3119925,10121722,ADAM PD,7
20161410277,05/20/2016 12:00:00 AM,403,M,25,WHITE,12600 BLOCK HYMEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097449,10139601,ADAM PD,6
20161410239,05/20/2016 12:00:00 AM,500,M,18,HISPANIC OR LATINO,1500 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117897,10063203,HENR,9
20161401985,05/19/2016 12:00:00 AM,2318,F,29,WHITE,600 E 7TH ST,NO = 2,,,,,3116286,10070603,GEORGE,9
20161400631,05/19/2016 12:00:00 AM,1005,M,38,ASIAN,1135 W RUNDBERG LN,NO = 2,,,,,3125457,10106816,EDWARD,4
20161401939,05/19/2016 12:00:00 AM,2255,M,21,WHITE,4400 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121097,10058433,HENR,3
2016531648,02/22/2016 12:00:00 AM,2045,M,45,WHITE,9800 BLOCK MANCHACA RD,NO = 2,,,,,3089672,10036301,FRANK,5
20161401929,05/19/2016 12:00:00 AM,2251,F,33,WHITE,1300 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112339,10064525,GEORGE,9
20161440141,05/23/2016 12:00:00 AM,224,M,24,HISPANIC OR LATINO,500 BLOCK E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115951,10070759,GEORGE,9
20161440166,05/23/2016 12:00:00 AM,254,F,46,BLACK,5700 BLOCK E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3137735,10077888,CHARLIE,1
20161440162,05/23/2016 12:00:00 AM,252,M,34,HISPANIC OR LATINO,2500 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119344,10056040,HENR,3
20161440390,05/23/2016 12:00:00 AM,802,M,22,HISPANIC OR LATINO,7000 WOODHUE DR,YES = 1,CALL FOR SERVICE,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096316,10045242,FRANK,5
20161440156,05/23/2016 12:00:00 AM,335,M,23,WHITE,11200 RESEARCH BLVD SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112496,10121747,ADAM PD,6
20161420641,05/21/2016 12:00:00 AM,952,M,26,HISPANIC OR LATINO,7900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3099232,10039760,FRANK,2
20161440399,05/23/2016 12:00:00 AM,810,M,34,HISPANIC OR LATINO,400 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129878,10104476,EDWARD,4
20161421642,05/21/2016 12:00:00 AM,2309,M,34,BLACK,1901 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107757,10041483,FRANK,2
20161410164,05/20/2016 12:00:00 AM,317,M,35,WHITE,W 10TH ST / SAN ANTONIO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113268,10072551,GEORGE,9
20161420178,05/21/2016 12:00:00 AM,413,M,33,WHITE,STECK AVE / BENT TREE RD,NO = 2,,,,,3112850,10107543,BAKER,10
20161421952,05/22/2016 12:00:00 AM,23,M,18,WHITE,2700 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112710,10079769,BAKER,9
20161420050,05/21/2016 12:00:00 AM,29,F,44,WHITE,2200 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119905,10060554,HENR,3
20161421839,05/21/2016 12:00:00 AM,2354,M,28,HISPANIC OR LATINO,1300 W OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106527,10062535,DAVID,9
20161431759,05/22/2016 12:00:00 AM,2350,M,32,BLACK,600 NECHES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115747,10070360,GEORGE,9
20161440746,05/23/2016 12:00:00 AM,1153,M,38,WHITE,1800 WOODLAND AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117771,10059974,HENR,3
20161440427,05/23/2016 12:00:00 AM,909,M,21,BLACK,11200 HARRIS BRANCH PKWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3154314,10099841,CHARLIE,1
20161401530,05/19/2016 12:00:00 AM,1911,M,37,BLACK,1600 BLOCK POQUITO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121579,10074352,CHARLIE,1
20161440482,05/23/2016 12:00:00 AM,1359,M,52,WHITE,8801 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3102585,10034201,FRANK,2
2016490267,02/18/2016 12:00:00 AM,650,M,63,WHITE,11800 S IH 35 NB,NO = 2,,,,,3097483,10020329,FRANK,5
20161441495,05/23/2016 12:00:00 AM,1940,M,31,WHITE,BURNET RD / RESEARCH BLVD SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118625,10109212,ADAM PD,7
20161420235,05/21/2016 12:00:00 AM,209,M,26,HISPANIC OR LATINO,7512 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122093,10098193,IDA,7
20161420143,05/21/2016 12:00:00 AM,227,M,19,HISPANIC OR LATINO,13500 N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097800,10136516,ADAM PD,6
20161420543,05/21/2016 12:00:00 AM,822,F,25,BLACK,8500 GEORGIAN DR,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126815,10101318,EDWARD,4
20161450058,05/24/2016 12:00:00 AM,44,M,22,HISPANIC OR LATINO,400 BLOCK W BEN WHITE BLVD SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106915,10055286,DAVID,3
20161450162,05/24/2016 12:00:00 AM,302,M,25,WHITE,6100 FELIX AVE,YES = 1,SUSPICIOUS PERSON / VEHICLE,CONTRABAND/EVIDENCE IN PLAIN VIEW,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3128237,10059711,HENR,3
20161450029,05/24/2016 12:00:00 AM,125,M,35,BLACK,1900 CORNELL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121695,10071003,CHARLIE,1
20161450017,05/24/2016 12:00:00 AM,15,M,33,HISPANIC OR LATINO,TEXAS OAKS DR / W SLAUGHTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3092496,10035988,FRANK,5
20161441838,05/24/2016 12:00:00 AM,13,M,42,WHITE,2504 E OLTORF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119188,10056374,HENR,3
20161441833,05/23/2016 12:00:00 AM,2240,M,58,BLACK,3300 E MARTIN LUTHER KING JR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127194,10076576,BAKER,1
20161441235,05/23/2016 12:00:00 AM,1741,M,15,HISPANIC OR LATINO,4900 NUCKOLS CROSSING RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116751,10044931,FRANK,2
20161440788,05/23/2016 12:00:00 AM,1540,M,35,HISPANIC OR LATINO,9400 BLOCK N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128073,10105989,HE,4
20161441846,05/23/2016 12:00:00 AM,2245,F,29,WHITE,4500 BURNET RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114253,10088050,BAKER,7
20161450120,05/24/2016 12:00:00 AM,202,M,21,HISPANIC OR LATINO,10000 BROWNIE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131313,10106516,EDWARD,4
20161441704,05/23/2016 12:00:00 AM,2157,M,61,HISPANIC OR LATINO,3800 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129567,10079194,BAKER,9
20161450161,05/24/2016 12:00:00 AM,302,F,25,HISPANIC OR LATINO,N LAMAR BLVD / MASTERSON PASS,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129311,10108615,EDWARD,4
20161441961,05/23/2016 12:00:00 AM,2342,M,25,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111738,10071612,BAKER,9
20161430701,05/22/2016 12:00:00 AM,1347,M,53,BLACK,800 BLOCK E ST JOHNS AVE,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126640,10094270,IDA,4
20161430701,05/22/2016 12:00:00 AM,1347,M,46,BLACK,800 BLOCK E ST JOHNS AVE,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126640,10094270,IDA,4
20161430701,05/22/2016 12:00:00 AM,1347,F,26,WHITE,800 BLOCK E ST JOHNS AVE,YES = 1,,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126640,10094270,IDA,4
20161440173,05/23/2016 12:00:00 AM,303,M,56,BLACK,E 12TH ST / POQUITO ST,NO = 2,,,,,3121813,10073058,CHARLIE,1
20161441485,05/24/2016 12:00:00 AM,1019,M,23,BLACK,7600 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126925,10096124,IDA,4
20161331072,05/12/2016 12:00:00 AM,1544,M,31,WHITE,12800 BLOCK N US 183 HWY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104167,10130955,ADAM PD,6
20161450117,05/24/2016 12:00:00 AM,155,F,30,WHITE,500 BLOCK S LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109284,10067960,DAVID,5
20161450189,05/24/2016 12:00:00 AM,615,M,23,HISPANIC OR LATINO,900 E 41ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120634,10082350,BAKER,9
2016610244,03/01/2016 12:00:00 AM,1703,F,29,WHITE,5500 ED BLUESTEIN BLVD NB,NO = 2,,,,,3139151,10080388,OOC,1
20161430112,05/22/2016 12:00:00 AM,456,M,28,HISPANIC OR LATINO,900 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111064,10071831,BAKER,9
20161430306,05/22/2016 12:00:00 AM,304,M,23,ASIAN,MANOR RD / E 51ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131645,10082117,CHARLIE,1
20161431748,05/23/2016 12:00:00 AM,103,M,27,HISPANIC OR LATINO,9500 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3099459,10032097,FRANK,5
20161371613,05/16/2016 12:00:00 AM,2228,M,25,BLACK,13100 N US 183 HWY SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101295,10132993,ADAM PD,6
20161450652,05/24/2016 12:00:00 AM,1054,M,46,WHITE,1700 S IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116344,10060793,FRANK,9
20161451197,05/24/2016 12:00:00 AM,1657,F,25,HISPANIC OR LATINO,2000 W PARMER LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128064,10124764,ADAM PD,7
20161001315,04/09/2016 12:00:00 AM,1820,M,30,BLACK,E 38TH HALF ST / AIRPORT BLVD,NO = 2,VIOLATION OF CITY ORDIANCE,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3125354,10078694,CHARLIE,1
20161390678,05/18/2016 12:00:00 AM,1041,M,30,BLACK,1700 S US 183 HWY SB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133466,10053768,HENR,2
20161361203,05/15/2016 12:00:00 AM,1911,F,21,WHITE,2915 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114313,10055727,HENR,3
20161391425,05/18/2016 12:00:00 AM,1834,M,27,HISPANIC OR LATINO,4900 MANOR RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131207,10081426,BAKER,9
